,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified
0,521717035,author_id: 521717035,coversation_id: 865165313788317696,865165313788317696,2017-05-18T12:55:22.000Z,"[{'start': 0, 'end': 16, 'username': 'davidmcallister', 'id': '17621447'}, {'start': 17, 'end': 21, 'username': 'EPP', 'id': '93687642'}]",865189068363239426,id: 865189068363239426,17621447,de,0,0,0,0,"[{'type': 'replied_to', 'id': '865165313788317696'}]",everyone,Twitter for iPhone,@davidmcallister @EPP Danke &amp; schön das wir solche Freunde haben 🇦🇱🇺🇸🇩🇪🇪🇺,2012-03-11T21:58:11.000Z,#Antifaschist l #BadenWürttemberger l #ZuhauseimHerz,521717035,Agron Morina,22,300,0,201,agron_morina,False
