,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified
0,499085496,author_id: 499085496,coversation_id: 614057601362460672,614057601362460672,2016-03-04T12:46:21.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",705736136484921344,id: 705736136484921344,499085496,en,0,0,0,0,"[{'type': 'replied_to', 'id': '699526875622805504'}]",everyone,Twitter Web App,@David_Cameron .. You've got no back bone...spineless wimp We need a PM THAT WILL NOT BOW DOWN To them dictating tossers..,2012-02-21T19:16:55.000Z,,499085496,Superman124,9,49,0,121,Spartacus24657,False
1,499085496,author_id: 499085496,coversation_id: 614057601362460672,614057601362460672,2016-03-04T12:42:12.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",705735090068967424,id: 705735090068967424,499085496,en,0,0,0,0,"[{'type': 'replied_to', 'id': '699526875622805504'}]",everyone,Twitter Web App,"@David_Cameron ..... Bollocks to you and the concequences, grow some balls and tell him to shove he's demands up his arse.... 
Out out EU",2012-02-21T19:16:55.000Z,,499085496,Superman124,9,49,0,121,Spartacus24657,False
2,499085496,author_id: 499085496,coversation_id: 614057601362460672,614057601362460672,2016-03-04T12:40:10.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",705734580045742081,id: 705734580045742081,499085496,en,0,0,0,0,"[{'type': 'replied_to', 'id': '699526875622805504'}]",everyone,Twitter Web App,"@David_Cameron.. Listen knob rot, who the fuck does that French Prick think he is....",2012-02-21T19:16:55.000Z,,499085496,Superman124,9,49,0,121,Spartacus24657,False
3,499085496,author_id: 499085496,coversation_id: 614057601362460672,614057601362460672,2016-02-16T09:32:58.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",699526875622805504,id: 699526875622805504,103065157,en,0,0,3,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web App,"@David_Cameron All my family and friends have had enuff ov them arseoles in Brussels, and their all voting to get out hehe, OUT OUT OUT",2012-02-21T19:16:55.000Z,,499085496,Superman124,9,49,0,121,Spartacus24657,False
4,499085496,author_id: 499085496,coversation_id: 614057601362460672,614057601362460672,2016-02-16T09:30:45.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",699526319424589825,id: 699526319424589825,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web App,"@David_Cameron  Don't care wot deal you get with Brussels, still gonna vote to get out ov the so called EU, grow some balls and tell them...",2012-02-21T19:16:55.000Z,,499085496,Superman124,9,49,0,121,Spartacus24657,False
5,499085496,author_id: 499085496,coversation_id: 614057601362460672,614057601362460672,2015-06-26T09:17:03.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614361723051618304,id: 614361723051618304,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web App,"@David_Cameron Give is our referendum now, sod fucking Brussels, and Stop fucking cutting out armed forces, you all need reality check,",2012-02-21T19:16:55.000Z,,499085496,Superman124,9,49,0,121,Spartacus24657,False
6,4244579908,author_id: 4244579908,coversation_id: 614057601362460672,614057601362460672,2016-01-15T00:49:55.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}, {'start': 15, 'end': 27, 'username': 'Vote_Tories', 'id': '3130921553'}]",687798834328657920,id: 687798834328657920,103065157,in,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter for Android,@David_Cameron @Vote_Tories cunt 🔪🔪🔪🔪🔪💪,2015-11-21T20:14:34.000Z,"I'm Dave your PM I'm a narsasitic phycopatic pig shagger .I take from the poor to feed the Ritch,our economic plan is to sell of all national assets at a loss.",4244579908,Conservitive party,329,2468,1,580,conservitive803,False
7,531500475,author_id: 531500475,coversation_id: 614057601362460672,614057601362460672,2015-07-10T15:25:10.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",619527791579688960,id: 619527791579688960,531500475,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614307298442391552'}]",everyone,Twitter Web App,@David_Cameron Any chance of a response ??,2012-03-20T16:30:59.000Z,,531500475,Bazza,12,73,0,595,Bazza_bot,False
8,531500475,author_id: 531500475,coversation_id: 614057601362460672,614057601362460672,2015-06-26T05:40:47.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614307298442391552,id: 614307298442391552,103065157,en,0,0,1,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web App,@David_Cameron Why are petrol prices slowly increasing but the price of oil is still down???,2012-03-20T16:30:59.000Z,,531500475,Bazza,12,73,0,595,Bazza_bot,False
9,627538050,author_id: 627538050,coversation_id: 614057601362460672,614057601362460672,2015-07-06T00:50:33.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",617858137643712512,id: 617858137643712512,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web Client,"@David_Cameron Greece is out, austria next. if you believe in british values, then give us the the vote now.",2012-07-05T15:04:27.000Z,Just an ordinary person,627538050,George,5,46,1,3929,George_April_61,False
10,3046756473,author_id: 3046756473,coversation_id: 614057601362460672,614057601362460672,2015-07-02T17:06:23.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",616654160985989125,id: 616654160985989125,103065157,en,1,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web App,@David_Cameron why the disgraceful language?    Why are you all so full of hate?   What would any of you do that would be better?,2015-02-20T13:32:51.000Z,,3046756473,Lee Crook,1,15,0,1,mrsleecrook_lee,False
11,3312016397,author_id: 3312016397,coversation_id: 614057601362460672,614057601362460672,2015-06-30T17:53:29.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",615941237435158528,id: 615941237435158528,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web Client,@David_Cameron PM elegantly begs for crumbs around EU. Blows wide open any illusion we are a sovereign country still.,2015-06-07T15:39:48.000Z,,3312016397,John Tillerman,11,156,0,310,johntillerman15,False
12,265854960,author_id: 265854960,coversation_id: 614057601362460672,614057601362460672,2015-06-28T19:09:59.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",615235712930217987,id: 615235712930217987,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web Client,@David_Cameron You've arrived in Brussels and this is significant????????,2011-03-14T07:28:31.000Z,Founder Facebook UK Animal Welfare,265854960,Paula Walters,73,53,1,1347,Merseybelle,False
13,2353883000,author_id: 2353883000,coversation_id: 614057601362460672,614057601362460672,2015-06-27T21:51:24.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614913950375915522,id: 614913950375915522,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web Client,@David_Cameron WHEN are you actually going to DO anything to stop illegal non EU immigration. CLOSE our BORDERS Gov't is pathetic an useless,2014-02-20T22:59:29.000Z,,2353883000,marina frier,10,17,0,1127,mj_aqua,False
14,22620494,author_id: 22620494,coversation_id: 614057601362460672,614057601362460672,2015-06-27T16:48:12.000Z,"[{'start': 0, 'end': 13, 'username': 'SteveBakerHW', 'id': '15157283'}, {'start': 14, 'end': 28, 'username': 'David_Cameron', 'id': '103065157'}]",614837645521326080,id: 614837645521326080,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter for Android,"@SteveBakerHW @David_Cameron what are you renegotiating? We know lots about the that, not so much about the what....",2009-03-03T13:06:32.000Z,"Grew up in Fleetwood, Lancs. Studied in Oxford, Rome and London. Married to Siân and have 3 kids. Technology team @ HSBC. Loves pizza, baking and music!",22620494,Stephen Connolly 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇪🇺🍕🥖🎹⚜️🏳️,57,280,0,1513,StephenConnol16,False
15,62222351,author_id: 62222351,coversation_id: 614057601362460672,614057601362460672,2015-06-27T06:53:45.000Z,"[{'start': 1, 'end': 15, 'username': 'David_Cameron', 'id': '103065157'}]",614688049335771136,id: 614688049335771136,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter for iPad,“@David_Cameron: I've arrived in Brussels for a European Council that's a significant milestone in our renegotiation. You're having a laugh!,2009-08-02T07:54:46.000Z,delighted to be out of the EU. love football cricket & golf. Spurs supporter for over 60 years. COYS.,62222351,Timbertony,1331,1218,8,37305,ttimbertony,False
16,494374528,author_id: 494374528,coversation_id: 614057601362460672,614057601362460672,2015-06-26T18:42:38.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614504055445041152,id: 614504055445041152,103065157,en,1,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web App,@David_Cameron you need to concentrate at home with people on poor wages or homeless. Not always there choice,2012-02-16T20:49:41.000Z,,494374528,Ian Carter,1,3,0,1,carterip1,False
17,2964755476,author_id: 2964755476,coversation_id: 614057601362460672,614057601362460672,2015-06-26T17:38:08.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614487823287209985,id: 614487823287209985,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web Client,"@David_Cameron We are suffering cut backs because we pay too much to the Eu.
Tell us how much each day it costs please bet you dare not",2015-01-06T18:45:46.000Z,,2964755476,si n sam,3,0,0,28,tiptopcs,False
18,2964755476,author_id: 2964755476,coversation_id: 614057601362460672,614057601362460672,2015-06-26T17:36:56.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614487522660470784,id: 614487522660470784,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web Client,@David_Cameron Even after all this the Uk will vote out I hope you know that.,2015-01-06T18:45:46.000Z,,2964755476,si n sam,3,0,0,28,tiptopcs,False
19,2964755476,author_id: 2964755476,coversation_id: 614057601362460672,614057601362460672,2015-06-26T17:35:01.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614487038914621440,id: 614487038914621440,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web Client,@David_Cameron Go get em. But I am the average working man in the north  and you have forgotten about us up here.,2015-01-06T18:45:46.000Z,,2964755476,si n sam,3,0,0,28,tiptopcs,False
20,66014025,author_id: 66014025,coversation_id: 614057601362460672,614057601362460672,2015-06-26T17:25:42.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614484694206423040,id: 614484694206423040,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter Web Client,@David_Cameron All the Tory-voters I know look down on foreign peasants. I bet you do too. Use electric fencing or more will come. And more.,2009-08-16T00:41:50.000Z,,66014025,ange,2,0,1,628,stellasolomons,False
21,708023583,author_id: 708023583,coversation_id: 614057601362460672,614057601362460672,2015-06-26T11:52:51.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614400930902052864,id: 614400930902052864,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter for iPad,@David_Cameron please stay there,2013-10-10T17:05:49.000Z,Not to young but old enough to know better love my suki. My african grey .x.@jag10000 Suki AG my mum can't remember password ! so this is the one to follow ta,708023583,julie  +suki AG,552,1303,2,12048,julie_g_63740,False
22,295368315,author_id: 295368315,coversation_id: 614057601362460672,614057601362460672,2015-06-26T11:31:13.000Z,"[{'start': 0, 'end': 8, 'username': 'widster', 'id': '169605328'}, {'start': 9, 'end': 19, 'username': 'Pannie321', 'id': '2804480622'}, {'start': 34, 'end': 49, 'username': 'Brendan_Surrey', 'id': '19455124'}, {'start': 50, 'end': 64, 'username': 'David_Cameron', 'id': '103065157'}]",614395485361700864,id: 614395485361700864,169605328,en,0,0,1,0,"[{'type': 'replied_to', 'id': '614365034517499904'}]",everyone,Twitter for iPhone,@widster @Pannie321 @freezingkiss @Brendan_Surrey @David_Cameron all the hatred as far as I can see is from the English end. Better off out.,2011-05-08T21:54:50.000Z,A teacher with major wanderlust. Alumnus of Galway and Glasgow. Liberal and Pro Scots Indy. ‘The definition of smug’ according to DUP’s Nelson McCausland.,295368315,Tim O’Connor,1059,1472,9,21046,MaoTseTim,False
23,295368315,author_id: 295368315,coversation_id: 614057601362460672,614057601362460672,2015-06-26T00:56:42.000Z,"[{'start': 0, 'end': 10, 'username': 'Pannie321', 'id': '2804480622'}, {'start': 11, 'end': 19, 'username': 'widster', 'id': '169605328'}, {'start': 34, 'end': 49, 'username': 'Brendan_Surrey', 'id': '19455124'}, {'start': 50, 'end': 64, 'username': 'David_Cameron', 'id': '103065157'}]",614235805511458816,id: 614235805511458816,2804480622,en,0,0,1,0,"[{'type': 'replied_to', 'id': '614071337070559232'}]",everyone,Twitter for iPhone,@Pannie321 @widster @freezingkiss @Brendan_Surrey @David_Cameron it did - then it started voting SNP - not hating itself any more hen ...,2011-05-08T21:54:50.000Z,A teacher with major wanderlust. Alumnus of Galway and Glasgow. Liberal and Pro Scots Indy. ‘The definition of smug’ according to DUP’s Nelson McCausland.,295368315,Tim O’Connor,1059,1472,9,21046,MaoTseTim,False
24,2162529847,author_id: 2162529847,coversation_id: 614057601362460672,614057601362460672,2015-06-26T11:25:16.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614393989400145920,id: 614393989400145920,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter for Android,@David_Cameron Just a Hollyday,2013-10-29T09:49:41.000Z,"When it rains, most birds head for a shelter, The Eagle is the only bird that, in order to avoid the rain, start flying above the cloud",2162529847,Maximilan,8965,0,78,220445,AngelMaximilan,False
25,1734470426,author_id: 1734470426,coversation_id: 614057601362460672,614057601362460672,2015-06-26T11:12:37.000Z,"[{'start': 0, 'end': 14, 'username': 'David_Cameron', 'id': '103065157'}]",614390806686892032,id: 614390806686892032,103065157,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057601362460672'}]",everyone,Twitter for iPhone,@David_Cameron Can't you stay there?,2013-09-06T08:30:27.000Z,#Socialist #AnimalLover 🐱 #BDS🇵🇸#thearchers #LFC #keeptheban🦊 Corbyn was right.,1734470426,Lefty Lainie 🐈‍⬛,3758,4111,46,141708,ElaineWharton1,False
26,1854642846,author_id: 1854642846,coversation_id: 614057601362460672,614057601362460672,2015-06-26T09:19:36.000Z,,614362363358257152,id: 614362363358257152,527488190,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614310885813821440'}]",everyone,Twitter for iPhone,"@BrusselsLout Yep,and Elvis is still alive!as is Adolf Hitler living in South American jungle!NOT !!",2013-09-11T15:37:06.000Z,,1854642846,Ronald,44,82,9,28056,ronaldstacey,False
27,1854642846,author_id: 1854642846,coversation_id: 614057601362460672,614057601362460672,2015-06-25T22:53:43.000Z,"[{'start': 0, 'end': 11, 'username': 'Truekipper', 'id': '704275362574954496'}]",614204855566106624,id: 614204855566106624,3279343054,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614113029693800448'}]",everyone,Twitter for iPhone,@TrueKipper I think you've mistaken him for Nick Clegg!!,2013-09-11T15:37:06.000Z,,1854642846,Ronald,44,82,9,28056,ronaldstacey,False
28,1854642846,author_id: 1854642846,coversation_id: 614057601362460672,614057601362460672,2015-06-25T22:51:12.000Z,,614204221769052161,id: 614204221769052161,527488190,en,0,0,1,0,"[{'type': 'replied_to', 'id': '614073305012797441'}]",everyone,Twitter for iPhone,"@BrusselsLout Don't be silly,they don't own the American Fed or ECB!!Your be telling me next that the Americans didn't walk on moon!!!",2013-09-11T15:37:06.000Z,,1854642846,Ronald,44,82,9,28056,ronaldstacey,False
29,1854642846,author_id: 1854642846,coversation_id: 614057601362460672,614057601362460672,2015-06-25T22:47:47.000Z,"[{'start': 0, 'end': 15, 'username': 'Brendan_Surrey', 'id': '19455124'}]",614203361840209921,id: 614203361840209921,19455124,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614062383477223424'}]",everyone,Twitter for iPhone,@Brendan_Surrey And you know this because??,2013-09-11T15:37:06.000Z,,1854642846,Ronald,44,82,9,28056,ronaldstacey,False
30,1854642846,author_id: 1854642846,coversation_id: 614057601362460672,614057601362460672,2015-06-25T22:46:25.000Z,,614203017911500800,id: 614203017911500800,527488190,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614062188765048832'}]",everyone,Twitter for iPhone,@BrusselsLout Nope.We've got unity with the Americans but we're not in the United States!!,2013-09-11T15:37:06.000Z,,1854642846,Ronald,44,82,9,28056,ronaldstacey,False
31,1854642846,author_id: 1854642846,coversation_id: 614057601362460672,614057601362460672,2015-06-25T22:44:00.000Z,"[{'start': 0, 'end': 15, 'username': 'Brendan_Surrey', 'id': '19455124'}]",614202409724813312,id: 614202409724813312,19455124,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614059126704967680'}]",everyone,Twitter for iPhone,@Brendan_Surrey 'fraid not!Parliamentary majority gives him mandate along with the majority popular vote.Democracy in action!!,2013-09-11T15:37:06.000Z,,1854642846,Ronald,44,82,9,28056,ronaldstacey,False
32,1854642846,author_id: 1854642846,coversation_id: 614057601362460672,614057601362460672,2015-06-25T22:38:02.000Z,"[{'start': 0, 'end': 15, 'username': 'Brendan_Surrey', 'id': '19455124'}]",614200908830932993,id: 614200908830932993,19455124,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057904082128898'}]",everyone,Twitter for iPhone,@Brendan_Surrey Speak for yourself!!,2013-09-11T15:37:06.000Z,,1854642846,Ronald,44,82,9,28056,ronaldstacey,False
33,1854642846,author_id: 1854642846,coversation_id: 614057601362460672,614057601362460672,2015-06-25T22:37:22.000Z,"[{'start': 0, 'end': 16, 'username': 'potterthebookie', 'id': '67262147'}]",614200740739960832,id: 614200740739960832,67262147,en,0,0,0,0,"[{'type': 'replied_to', 'id': '614057835102650368'}]",everyone,Twitter for iPhone,@potterthebookie Very droll!!,2013-09-11T15:37:06.000Z,,1854642846,Ronald,44,82,9,28056,ronaldstacey,False
